,Player,Season,MIPFlag,Age,Pos,G,MP,MP_per_game,FG,FT,FG_Perc,3P_Perc,eFG_Perc,FT_Perc,TRB,AST,STL,BLK,PS_per_game,USG_Perc,year_no
2090,Vernon Maxwell,1994,0.0,29,12,-11.0,-533.0,-2.4999999999999964,-0.2999999999999998,-0.3999999999999999,0.004999999999999949,0.026000000000000027,0.034999999999999976,-0.061000000000000165,-0.5,-0.7999999999999998,-0.5,-0.09999999999999998,-0.2999999999999989,0.10000000000000142,5.0
2576,Vernon Maxwell,1995,0.0,30,6,11.0,429.0,1.099999999999998,0.7000000000000002,1.7999999999999998,-0.003999999999999948,-0.007000000000000006,-0.027000000000000024,0.06799999999999995,0.5,0.10000000000000052,0.10000000000000007,0.0,2.8999999999999986,4.100000000000001,6.0
3147,Vernon Maxwell,1996,0.0,31,12,-3.0,-399.0,-4.199999999999998,-0.7999999999999998,-1.4,-0.015000000000000013,-0.008000000000000007,-0.01999999999999996,-0.011999999999999787,-0.8999999999999999,-2.3000000000000003,-0.10000000000000007,0.09999999999999998,-3.299999999999999,-0.7000000000000028,7.0
3684,Vernon Maxwell,1997,0.0,32,12,-30.0,-1432.0,-13.6,-2.2,-0.7999999999999998,0.02399999999999997,0.02100000000000002,0.03200000000000003,0.05599999999999994,-0.8000000000000003,-0.9000000000000001,-0.7999999999999999,-0.2,-6.0,-1.3999999999999986,8.0
4232,Vernon Maxwell,1998,0.0,33,12,4.0,371.0,6.799999999999999,1.1,0.7,-0.00899999999999995,0.016000000000000014,0.013999999999999957,-0.06300000000000006,0.4000000000000001,0.5,0.29999999999999993,0.0,3.799999999999999,-0.6999999999999993,9.0
4749,Vernon Maxwell,1999,0.0,34,12,1.0,-18.0,-0.8999999999999986,0.0,0.4999999999999998,-0.04500000000000004,-0.04600000000000004,-0.07200000000000001,-0.007000000000000006,-0.10000000000000007,-0.09999999999999988,0.10000000000000007,0.1,0.20000000000000107,4.300000000000002,10.0
5247,Vernon Maxwell,2000,0.0,35,6,-4.0,-329.0,-5.699999999999998,-1.9,-1.7999999999999998,-0.01799999999999996,0.0060000000000000045,-0.009000000000000008,-0.07400000000000008,-0.2,-0.5,-0.30000000000000004,-0.1,-6.2,-8.400000000000002,11.0
710,Travis Mays,1991,0.0,23,6,-62.0,-2113.0,-17.5,-1.5999999999999996,-3.0,0.02299999999999996,0.135,0.08000000000000003,0.23,-1.7999999999999998,-3.5,-1.3,-0.2,-5.800000000000002,2.1000000000000014,2.0
1149,Travis Mays,1992,0.0,24,6,47.0,755.0,0.10000000000000142,-0.3999999999999999,0.10000000000000007,-0.011999999999999957,-0.15500000000000005,-0.07200000000000006,-0.341,0.10000000000000007,1.0,0.4,0.1,-1.5,-2.3000000000000007,3.0
712,George McCloud,1991,0.0,24,9,-23.0,-178.0,3.0,0.7,0.5,0.035999999999999976,-0.007000000000000006,0.026000000000000027,0.0050000000000000044,1.0,0.2999999999999998,0.0,0.1,2.0,0.6999999999999993,2.0
1151,George McCloud,1992,0.0,25,9,27.0,608.0,1.6999999999999993,0.2999999999999998,0.0,0.0020000000000000573,-0.020000000000000014,0.007000000000000006,-0.04599999999999993,0.0,0.20000000000000015,0.2,-0.1,0.6000000000000005,0.20000000000000284,3.0
2092,George McCloud,1994,0.0,27,9,-36.0,-698.0,-0.09999999999999787,0.6000000000000001,0.8999999999999999,0.02799999999999997,0.062,0.02399999999999997,0.09799999999999998,0.8999999999999999,-1.2,-0.2,0.1,2.3999999999999995,2.0,4.0
2579,George McCloud,1995,0.0,28,9,37.0,2044.0,16.9,3.3000000000000003,0.3999999999999999,-0.025000000000000026,-0.003000000000000003,0.02300000000000002,-0.028999999999999918,1.2999999999999998,1.4,0.8999999999999999,0.3,9.3,1.5,5.0
3151,George McCloud,1996,0.0,29,9,-15.0,-1353.0,-12.7,-3.0,-0.9999999999999998,-0.0019999999999999467,0.01100000000000001,-0.01699999999999996,0.018000000000000016,-2.0,-1.0000000000000002,-0.3999999999999999,-0.4,-8.599999999999998,-1.6000000000000014,6.0
3690,George McCloud,1997,0.0,30,9,-1.0,-280.0,-4.0,-1.0,-0.7000000000000001,-0.007000000000000006,-0.04899999999999999,-0.009000000000000064,-0.05700000000000005,0.7000000000000002,-0.3999999999999999,-0.09999999999999998,0.1,-3.1000000000000005,-1.8000000000000007,7.0
4236,George McCloud,1998,0.0,31,9,-15.0,32.0,6.599999999999998,0.2999999999999998,1.0,0.03299999999999992,0.07500000000000001,0.05700000000000005,0.09699999999999998,-0.10000000000000007,0.30000000000000004,0.0,0.09999999999999998,1.7000000000000002,-3.899999999999999,8.0
4751,George McCloud,1999,0.0,32,9,30.0,873.0,1.3000000000000007,0.3999999999999999,0.2999999999999998,-0.02099999999999991,-0.03800000000000009,-0.04400000000000004,-0.04400000000000004,0.3000000000000003,1.6,-0.30000000000000004,0.0,1.1999999999999993,2.1999999999999997,9.0
5252,George McCloud,2000,0.0,33,9,-2.0,-111.0,-0.8000000000000007,-0.10000000000000007,0.10000000000000007,-0.03500000000000003,-0.04899999999999999,-0.061,0.02200000000000002,-0.8000000000000003,0.5,0.09999999999999998,0.10000000000000003,-0.5,1.3999999999999986,10.0
5779,George McCloud,2001,0.0,34,9,-7.0,-177.0,0.10000000000000142,-0.2999999999999998,-0.10000000000000007,-0.024000000000000018,-0.058999999999999934,-0.030000000000000027,-0.02999999999999992,0.7000000000000002,-0.7000000000000002,0.10000000000000007,-0.10000000000000003,-0.7999999999999989,0.5,11.0
713,Tim McCormick,1991,0.0,29,0,-34.0,-581.0,-7.4,-1.1,-0.6,-0.07300000000000006,0.0,-0.07300000000000006,-0.06599999999999995,-1.4,-0.2,-0.1,-0.3,-2.6,4.0,2.0
714,Rodney McCray,1991,0.0,30,9,1.0,-455.0,-6.5,-0.8999999999999999,-0.6000000000000001,-0.059000000000000004,-0.03899999999999998,-0.04799999999999999,-0.08399999999999985,-1.3999999999999997,-0.6000000000000001,-0.30000000000000004,-0.29999999999999993,-2.4000000000000004,0.8999999999999986,2.0
1152,Rodney McCray,1992,0.0,31,9,-11.0,-1087.0,-12.2,-2.2,-0.9,0.015000000000000013,0.10600000000000004,0.0,-0.027000000000000024,-3.7,-1.6,-0.4,-0.2,-5.5,-4.499999999999998,3.0
715,Xavier McDaniel,1991,0.0,28,9,1.0,-290.0,-3.899999999999999,-1.2999999999999998,-0.7,-0.019000000000000072,0.308,-0.013000000000000069,-0.008999999999999897,-1.3000000000000007,-0.4999999999999998,-0.20000000000000007,-0.3,-3.3000000000000007,0.10000000000000142,2.0
1153,Xavier McDaniel,1992,0.0,29,3,0.0,-129.0,-1.6000000000000014,-0.4000000000000004,0.5999999999999999,0.017000000000000015,-0.034999999999999976,0.014000000000000012,0.07899999999999985,0.4000000000000004,0.2,0.20000000000000007,0.3,-0.1999999999999993,0.3000000000000007,3.0
1643,Xavier McDaniel,1993,0.0,30,9,0.0,-244.0,-3.0,-0.8999999999999995,-0.4999999999999998,-0.033999999999999975,-0.029000000000000026,-0.03099999999999997,-0.117,-1.0999999999999996,-0.5,-0.30000000000000004,-0.09999999999999998,-2.1999999999999997,-0.5,4.0
2093,Xavier McDaniel,1994,0.0,31,9,-14.0,-541.0,-3.0,-1.1,-0.5,-0.010000000000000007,0.04200000000000004,-0.01100000000000001,0.036000000000000136,-0.5,0.10000000000000007,-0.2,-0.2,-2.700000000000001,-2.200000000000003,5.0
3154,Xavier McDaniel,1996,0.0,33,3,-6.0,-260.0,-2.1000000000000014,-1.4,-0.30000000000000004,-0.062,-0.08600000000000002,-0.06,0.0179999999999999,0.6999999999999993,-0.6000000000000001,0.2,0.0,-3.0,-4.0,6.0
3691,Xavier McDaniel,1997,0.0,34,9,-42.0,-990.0,-9.9,-1.7000000000000002,-0.7,-0.05600000000000005,-0.2,-0.06300000000000006,-0.10499999999999997,-3.5,-0.5,-0.4,-0.2,-4.3,-6.899999999999999,7.0
716,Kevin McHale,1991,0.0,34,3,-12.0,-669.0,-5.399999999999999,-1.6000000000000003,-1.0,-0.04399999999999993,-0.405,-0.05200000000000005,-0.007000000000000006,-1.1999999999999993,-0.3999999999999999,-0.2,-1.0,-4.499999999999998,0.3000000000000007,2.0
1154,Kevin McHale,1992,0.0,35,3,15.0,258.0,-1.6999999999999993,-1.5999999999999996,-0.10000000000000007,-0.05000000000000005,0.111,-0.04799999999999999,0.018999999999999902,-0.9000000000000004,-0.5,0.0,-0.30000000000000004,-3.200000000000001,-2.5,3.0
717,Derrick McKey,1991,0.0,25,9,-21.0,-746.0,-0.5,-0.5,0.3999999999999999,-0.044999999999999984,0.16899999999999998,-0.031000000000000024,0.0020000000000000018,-0.5999999999999996,0.0,0.0,0.09999999999999998,-0.4000000000000004,0.6000000000000014,2.0
1155,Derrick McKey,1992,0.0,26,9,25.0,682.0,-2.099999999999998,-0.5,-0.7000000000000002,0.02399999999999997,-0.02299999999999996,0.03400000000000003,-0.10599999999999997,-1.0,0.3000000000000003,0.2,-0.09999999999999998,-1.5,-1.1999999999999993,3.0
1644,Derrick McKey,1993,0.0,27,9,-1.0,174.0,2.6999999999999997,-0.2999999999999998,-0.3999999999999999,0.0040000000000000036,-0.06700000000000006,-0.016000000000000014,0.014999999999999902,1.0999999999999996,1.6999999999999995,0.10000000000000007,-0.20000000000000007,-1.4000000000000004,-0.6999999999999993,4.0
2095,Derrick McKey,1994,0.0,28,9,5.0,192.0,0.20000000000000284,0.39999999999999947,0.20000000000000015,-0.007000000000000006,0.07,0.007000000000000006,-0.011999999999999787,-0.39999999999999947,-0.8999999999999999,0.0,0.0,1.3000000000000007,0.8999999999999986,5.0
2583,Derrick McKey,1995,0.0,29,9,-6.0,-365.0,-2.1000000000000014,-0.5,-0.4000000000000004,-0.007000000000000006,-0.11,-0.015000000000000013,0.024999999999999908,-0.10000000000000052,0.10000000000000007,-0.3999999999999999,0.0,-1.6000000000000014,-0.6000000000000014,6.0
3158,Derrick McKey,1996,0.0,30,9,-25.0,-991.0,-3.5,-1.5999999999999996,-0.4999999999999998,-0.09499999999999996,0.009000000000000008,-0.08800000000000002,-0.04499999999999993,0.0,-0.7999999999999998,-0.20000000000000007,0.0,-3.6999999999999993,-1.3999999999999986,7.0
3696,Derrick McKey,1997,0.0,31,9,7.0,-133.0,-5.899999999999999,-0.3999999999999999,-0.8,0.06799999999999995,-0.024000000000000018,0.05500000000000005,-0.010000000000000007,-1.0999999999999996,-1.2000000000000002,0.09999999999999998,-0.09999999999999998,-1.7000000000000002,-0.5999999999999996,8.0
4242,Derrick McKey,1998,0.0,32,9,-44.0,-1072.0,-4.300000000000002,-0.8,0.10000000000000007,-0.01699999999999996,-0.235,-0.02300000000000002,0.11,-0.5,-0.5,-0.09999999999999998,-0.2,-1.7000000000000002,-1.9000000000000004,9.0
4757,Derrick McKey,1999,0.0,33,9,19.0,390.0,1.0,-0.5,0.2,-0.04400000000000004,0.435,0.0020000000000000018,-0.05600000000000005,1.0,0.10000000000000007,0.0,0.10000000000000003,-0.2999999999999998,-3.1,10.0
5258,Derrick McKey,2000,0.0,34,9,34.0,353.0,-4.800000000000002,-0.4,-1.0,0.04300000000000004,-0.235,0.012000000000000009,0.010000000000000007,-1.5,0.0,-0.20000000000000007,-0.2,-2.1,-1.7000000000000008,11.0
5784,Derrick McKey,2001,0.0,35,9,-25.0,-203.0,4.100000000000001,0.4,-0.09999999999999998,-0.015000000000000013,0.21700000000000005,-0.009000000000000008,-0.06399999999999995,0.3999999999999999,0.0,0.30000000000000004,-0.1,0.6999999999999997,-0.3999999999999986,12.0
719,Nate McMillan,1991,0.0,27,6,-6.0,218.0,4.5,0.8,0.10000000000000007,0.004000000000000059,-0.07799999999999996,0.00899999999999995,0.030000000000000027,0.2999999999999998,0.20000000000000015,0.5,0.10000000000000003,1.7000000000000002,0.4000000000000004,2.0
1156,Nate McMillan,1992,0.0,28,6,1.0,325.0,4.200000000000003,0.3999999999999999,0.5,0.026999999999999916,0.109,0.02100000000000002,0.06600000000000006,0.7000000000000002,0.2999999999999998,0.5999999999999999,0.09999999999999998,1.5,-0.09999999999999963,3.0
1645,Nate McMillan,1993,0.0,29,6,0.0,-90.0,-1.3000000000000007,-0.5,-0.9,-0.01699999999999996,0.0060000000000000045,0.02200000000000002,-0.14500000000000013,-0.3000000000000003,0.0,0.6000000000000001,-0.2,-1.5,-1.5999999999999996,4.0
2097,Nate McMillan,1994,0.0,30,6,7.0,183.0,0.09999999999999787,-0.2999999999999998,0.0,-0.029000000000000026,-0.04899999999999999,-0.028000000000000025,0.02200000000000002,-0.10000000000000007,0.0,-0.8999999999999999,0.4,-0.7999999999999998,-0.9000000000000004,5.0
2585,Nate McMillan,1995,0.0,31,6,-25.0,-809.0,-3.0,-0.30000000000000004,0.09999999999999998,0.0020000000000000018,0.03799999999999998,0.03200000000000003,0.12100000000000012,0.0,-1.6999999999999995,-0.4000000000000001,-0.4,-0.20000000000000015,0.1999999999999993,6.0
3162,Nate McMillan,1996,0.0,32,6,-18.0,-463.0,-1.2999999999999972,-0.2,0.0,-0.01100000000000001,-0.047000000000000035,-0.014000000000000012,-0.05200000000000005,-0.5999999999999996,0.19999999999999973,-0.09999999999999988,-0.09999999999999998,-0.4000000000000004,-0.5999999999999996,7.0
3700,Nate McMillan,1997,0.0,33,12,-19.0,-519.0,-6.100000000000001,-0.30000000000000004,-0.4,-0.066,0.10800000000000004,-0.04799999999999999,0.345,-1.0,-0.6999999999999997,-0.8,0.0,-1.1999999999999995,2.1,8.0
720,Reggie Miller,1991,0.0,26,12,0.0,148.0,1.7999999999999972,-0.39999999999999947,-1.2999999999999998,-0.01100000000000001,0.029999999999999968,-0.001000000000000112,-0.059999999999999935,0.5,-0.20000000000000015,0.0,0.09999999999999998,-1.900000000000002,-2.3000000000000007,2.0
1158,Reggie Miller,1992,0.0,27,12,0.0,-166.0,-2.0,0.09999999999999963,-0.20000000000000015,-0.02200000000000002,0.02100000000000002,-0.010000000000000007,0.02200000000000002,-0.7999999999999998,-0.5999999999999996,0.2,0.0,0.5,2.0,3.0
1648,Reggie Miller,1993,0.0,28,12,-3.0,-316.0,-2.6000000000000014,-0.4000000000000004,-0.10000000000000052,0.024000000000000018,0.022000000000000075,0.013000000000000124,0.027999999999999917,-0.3999999999999999,-0.10000000000000007,0.0,0.0,-1.3000000000000007,1.3000000000000007,4.0
2101,Reggie Miller,1994,0.0,29,12,2.0,27.0,-0.5,-0.39999999999999947,-0.39999999999999947,-0.04099999999999998,-0.006000000000000061,-0.010000000000000007,-0.0109999999999999,-0.10000000000000007,-0.10000000000000007,-0.30000000000000004,-0.09999999999999998,-0.2999999999999972,1.1000000000000014,5.0
2589,Reggie Miller,1995,0.0,30,12,-5.0,-44.0,1.6000000000000014,0.39999999999999947,1.0,0.010999999999999954,-0.0050000000000000044,0.0,-0.03400000000000003,0.19999999999999973,0.2999999999999998,-0.2,0.0,1.5,1.1999999999999993,6.0
3170,Reggie Miller,1996,0.0,31,12,5.0,345.0,2.1000000000000014,0.20000000000000015,-0.5,-0.02899999999999997,0.017000000000000067,-0.016000000000000014,0.017000000000000015,0.7000000000000002,0.10000000000000007,-0.09999999999999998,0.09999999999999998,0.5,-0.6000000000000014,7.0
3705,Reggie Miller,1997,0.0,32,12,0.0,-171.0,-2.1000000000000014,-0.39999999999999947,-0.5,0.03300000000000003,0.0019999999999999467,0.016999999999999904,-0.012000000000000009,-0.6000000000000001,-1.2999999999999998,0.09999999999999998,-0.2,-2.1000000000000014,-1.3000000000000007,8.0
4251,Reggie Miller,1998,0.0,33,12,-31.0,-1008.0,1.2000000000000028,-0.5,-0.20000000000000015,-0.03900000000000009,-0.043999999999999984,-0.03599999999999992,0.047000000000000035,-0.19999999999999973,0.10000000000000007,-0.30000000000000004,0.1,-1.1000000000000014,-1.0,9.0
4767,Reggie Miller,1999,0.0,34,12,31.0,1200.0,1.1999999999999955,-0.10000000000000052,0.09999999999999963,0.010000000000000007,0.02299999999999996,0.010000000000000007,0.0040000000000000036,0.2999999999999998,0.09999999999999963,0.30000000000000004,0.09999999999999998,-0.2999999999999972,-2.3999999999999986,10.0
5277,Reggie Miller,2000,0.0,35,12,0.0,194.0,2.3999999999999986,0.6000000000000005,-0.5999999999999996,-0.007999999999999952,-0.04199999999999998,-0.015000000000000013,0.008999999999999897,0.5,0.9000000000000004,0.0,-0.09999999999999998,0.7999999999999972,1.0,11.0
5797,Reggie Miller,2001,0.0,36,12,-2.0,-292.0,-2.699999999999996,-1.2000000000000002,-0.2999999999999998,0.012999999999999956,0.040000000000000036,0.040000000000000036,-0.017000000000000015,-0.7000000000000002,0.0,0.10000000000000007,-0.1,-2.3999999999999986,-3.0,12.0
6279,Reggie Miller,2002,0.0,37,12,-9.0,-772.0,-6.400000000000002,-1.2000000000000002,-0.7000000000000002,-0.011999999999999957,-0.05100000000000005,-0.02200000000000002,-0.0109999999999999,-0.2999999999999998,-0.8000000000000003,-0.20000000000000007,0.0,-3.9,-1.3000000000000007,13.0
6821,Reggie Miller,2003,0.0,38,12,10.0,137.0,-2.0,-0.7000000000000002,-1.2,-0.0030000000000000577,0.04600000000000004,0.02100000000000002,-0.015000000000000013,-0.10000000000000007,0.7000000000000002,-0.09999999999999998,0.0,-2.6,-1.7999999999999992,14.0
7403,Reggie Miller,2004,0.0,39,12,-14.0,-149.0,3.6999999999999993,1.5,2.0,-0.00099999999999989,-0.07900000000000001,-0.048000000000000036,0.04799999999999993,0.0,-0.8999999999999999,0.0,0.0,4.800000000000002,5.4,15.0
721,Terry Mills,1991,0.0,24,3,27.0,895.0,5.999999999999997,1.4,0.4999999999999999,-0.0020000000000000573,0.348,0.003999999999999948,0.037999999999999916,1.2999999999999998,0.4,0.0,0.0,3.3,2.3999999999999986,2.0
1159,Terry Mills,1992,0.0,25,3,-1.0,469.0,6.100000000000001,2.3,1.1,-0.0019999999999999467,-0.06999999999999995,-0.003999999999999948,0.040999999999999925,0.2999999999999998,0.3999999999999999,-0.09999999999999998,0.09999999999999998,5.800000000000002,6.800000000000002,3.0
1650,Terry Mills,1993,0.0,26,3,-1.0,590.0,7.700000000000002,1.3000000000000007,-0.20000000000000015,0.04999999999999999,0.050999999999999934,0.056,0.0060000000000001155,2.6000000000000005,0.8000000000000003,0.30000000000000004,0.20000000000000007,2.5,-3.8000000000000007,4.0
2103,Terry Mills,1994,0.0,27,3,-8.0,-259.0,0.19999999999999574,-1.6000000000000003,0.10000000000000007,-0.064,0.05300000000000005,-0.016000000000000014,0.0020000000000000018,-0.6000000000000005,0.0,0.09999999999999998,-0.30000000000000004,-1.8000000000000007,-1.3000000000000007,5.0
2591,Terry Mills,1995,0.0,28,3,10.0,-858.0,-14.7,-2.3,-0.8999999999999999,-0.028000000000000025,0.014000000000000012,-0.025000000000000026,-0.028000000000000136,-3.5,-1.0000000000000002,-0.4,-0.3,-6.1,3.4000000000000017,6.0
3172,Terry Mills,1996,0.0,29,3,-3.0,341.0,5.100000000000001,0.3999999999999999,-0.8,0.025000000000000026,0.026000000000000027,0.08899999999999998,0.05800000000000016,0.5,0.10000000000000007,-0.09999999999999998,0.09999999999999998,1.4000000000000004,-4.0,7.0
3707,Terry Mills,1997,0.0,30,3,-29.0,-1215.0,-9.7,-2.3,-0.2,-0.05100000000000005,-0.11300000000000004,-0.115,-0.07100000000000006,-1.7999999999999998,-0.5,0.0,-0.09999999999999998,-6.6000000000000005,-4.5,8.0
4253,Terry Mills,1998,0.0,31,3,-49.0,-753.0,13.4,1.4,0.5,-0.01799999999999996,0.191,0.04600000000000004,-0.258,1.0,-0.8,0.6,-0.2,4.8,4.5,9.0
4769,Terry Mills,1999,0.0,32,3,81.0,1813.0,-6.5,-0.3999999999999999,-0.7,0.064,-0.10700000000000004,0.03600000000000003,0.235,0.7999999999999998,1.0,-0.5,0.3,-2.3,-7.200000000000001,10.0
5279,Terry Mills,2000,0.0,33,3,-68.0,-1729.0,-14.4,-1.8,-0.3,-0.115,-0.21699999999999994,-0.16800000000000004,-0.735,-3.3,-0.6,-0.3,-0.2,-4.9,5.1,11.0
722,Sam Mitchell,1991,0.0,28,3,0.0,-970.0,-11.900000000000002,-1.7000000000000002,-1.2000000000000002,-0.018000000000000016,0.182,-0.016000000000000014,0.0109999999999999,-0.5,-0.5,-0.20000000000000007,-0.2,-4.5,0.8000000000000007,2.0
1161,Sam Mitchell,1992,0.0,29,9,-1.0,-749.0,-8.899999999999997,-1.0,-0.6000000000000001,0.02200000000000002,-0.008000000000000007,0.024000000000000018,0.025000000000000026,-2.7,-0.20000000000000007,-0.3,-0.4,-2.8999999999999995,0.0,3.0
1652,Sam Mitchell,1993,0.0,30,3,-6.0,-318.0,-2.8000000000000007,-0.8000000000000003,-0.7999999999999998,0.012999999999999956,-0.174,0.00899999999999995,-0.06599999999999995,-0.6000000000000001,0.0,0.10000000000000003,0.0,-2.4000000000000004,-2.200000000000003,4.0
2106,Sam Mitchell,1994,0.0,31,9,6.0,293.0,2.5,0.6000000000000001,0.5,0.02900000000000008,0.1,0.030000000000000027,-0.02099999999999991,0.5,-0.09999999999999998,0.09999999999999998,0.1,1.7000000000000002,1.7000000000000028,5.0
2594,Sam Mitchell,1995,0.0,32,9,-3.0,768.0,10.5,1.4,1.4,0.0029999999999999467,-0.04400000000000001,0.003000000000000003,0.08999999999999997,1.2999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,4.300000000000002,-0.9000000000000021,6.0
3174,Sam Mitchell,1996,0.0,33,9,4.0,-101.0,-2.6000000000000014,-0.6000000000000001,-0.2999999999999998,-0.043999999999999984,0.104,-0.04199999999999998,-0.05500000000000005,-0.2999999999999998,0.09999999999999998,0.0,-0.09999999999999998,-1.5,1.3000000000000007,7.0
3709,Sam Mitchell,1997,0.0,34,9,-1.0,195.0,2.700000000000003,1.2999999999999998,0.2999999999999998,0.01799999999999996,0.189,0.02399999999999997,0.07300000000000006,0.7999999999999998,0.30000000000000004,0.20000000000000007,0.09999999999999998,3.0,1.1999999999999993,8.0
4255,Sam Mitchell,1998,0.0,35,9,-31.0,-895.0,-0.7000000000000028,-0.2999999999999998,-0.5,-0.056,-0.112,-0.05599999999999994,-0.06800000000000006,-1.1999999999999995,0.7,-0.10000000000000007,0.0,-1.1000000000000014,0.9000000000000021,9.0
4771,Sam Mitchell,1999,0.0,36,9,16.0,-117.0,-8.299999999999997,-1.7999999999999998,-1.3,0.039000000000000035,0.198,0.04299999999999998,0.116,-1.5,-0.30000000000000004,-0.29999999999999993,-0.09999999999999998,-4.699999999999998,-3.700000000000003,10.0
5280,Sam Mitchell,2000,0.0,37,9,16.0,-244.0,-6.600000000000001,-1.1,-0.7,-0.039000000000000035,-0.226,-0.03600000000000003,-0.15300000000000002,-0.6000000000000001,-1.0,-0.10000000000000003,-0.1,-3.0,-0.7999999999999972,11.0
